annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
181,46,gpt-4o-2024-08-06,reply,"@MTGrepp NIKKI  SAYS';  TRUMP DOESN'T QUALIFY FOR PRESIDENT,' BUT SHE DOESN'T  CARE ABOUT AMERICA PEOPLE  SHE CARE ABOUT HER JOB.SAME ALL GOP TRUMP'S  SLAVES. SO SHE IS VOTING FOR SOMEONE  DOESN'T  QUALIFY. THIS IS GREAT . https://t.co/FJ3JrirnB5",18,2026-03-18 18:09:34,20260318_1801,3,Partisan name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,"Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE'), but no direct support for undemocratic practices.",1,No support for partisan violence.,2,"Criticism of supporting a candidate who 'DOESN'T QUALIFY', but no name-calling or exaggeration related to undemocratic candidates.",3,Name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,3,Name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,"Terms that increase distrust ('TRUMP'S SLAVES'), but no events that damage communities.",2,"Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE'), but no specific politicized facts presented.",subtle_liberal
185,47,gpt-4o-2024-08-06,reply,@Concern70732755 You are just making things up to suit your incredible conservative bias.,11,2026-03-18 18:10:03,20260318_1801,2,"The tweet accuses the user of having a 'conservative bias', which implies partisan animosity.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship in the tweet.,2,The accusation of 'making things up' suggests a level of social distrust.,1,There is no language that increases social distance in the tweet.,2,The mention of 'conservative bias' suggests a biased evaluation of politicized facts.,subtle_liberal
189,48,gpt-4o-2024-08-06,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues &amp; uncontrolled pathologies. He IS running for #USA president! #democracy",18,2026-03-18 18:10:36,20260318_1801,3,"Partisan name-calling ('cult propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",2,"Emotion/exaggeration ('unhinged', 'mental health issues') but no direct support for undemocratic practices.",1,No support for partisan violence or related language.,1,No support for undemocratic candidates is explicitly shown.,3,Name-calling ('cult propaganda') and emotion/exaggeration ('unhinged').,3,Name-calling ('cult propaganda') and emotion/exaggeration ('unhinged').,2,Terms that increase distrust ('cult propaganda') but no events that damage communities.,3,Presents a biased evaluation of facts ('AI generated crowd imagery lies') with emotion/exaggeration ('unhinged').,subtle_liberal
193,49,gpt-4o-2024-08-06,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,10,2026-03-18 18:11:01,20260318_1801,2,The tweet includes partisan name-calling with 'Like all Trump supporters'.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,There is no opposition to bipartisanship or related factors.,1,There is no social distrust or related factors.,2,The phrase 'Like all Trump supporters' increases social distance by generalizing a group.,1,There is no biased evaluation of politicized facts or related factors.,subtle_liberal
197,50,gpt-4o-2024-08-06,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",17,2026-03-18 18:11:24,20260318_1801,3,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', and emotional language suggesting they 'must go'.",2,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', but no direct support for undemocratic practices.",2,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', but no direct support for violence.",1,No support for undemocratic candidates is expressed.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,"Name-calling increases social distance, but no events are mentioned.",1,No biased evaluation of politicized facts is present.,subtle_liberal
201,51,gpt-4o-2024-08-06,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",12,2026-03-18 18:11:45,20260318_1801,2,"The term 'cult' is used, which can be considered partisan name-calling.",1,There is no support for undemocratic practices or related exaggeration.,1,There is no support for partisan violence or related exaggeration.,1,There is no support for undemocratic candidates or related exaggeration.,2,The term 'cult' reduces trust and indicates opposition to bipartisanship.,2,"The term 'cult' reduces trust, indicating social distrust.",2,The term 'cult' increases social distance by implying prejudice.,1,There is no biased evaluation of politicized facts or related exaggeration.,subtle_liberal
205,52,gpt-4o-2024-08-06,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",13,2026-03-18 18:12:12,20260318_1801,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling increases social distance.,1,No biased evaluation of politicized facts.,subtle_liberal
209,53,gpt-4o-2024-08-06,reply,@Lynnebf_2846 @RNC They are liars.,13,2026-03-18 18:12:34,20260318_1801,2,Partisan name-calling is present with 'They are liars.',2,Partisan name-calling is present with 'They are liars.',1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Partisan name-calling reduces trust.,2,Partisan name-calling reduces trust.,2,Partisan name-calling increases distrust.,1,No biased evaluation of politicized facts is evident.,subtle_liberal
213,54,gpt-4o-2024-08-06,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",14,2026-03-18 18:12:54,20260318_1801,2,"The tweet uses sarcasm and implies negative traits about Democrats, suggesting partisan animosity.",1,The tweet does not show support for undemocratic practices.,1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses sarcasm and implies distrust, which can oppose bipartisanship.",2,"The tweet implies distrust towards Democrats, suggesting social distrust.",2,"The tweet implies distrust and prejudice against Democrats, suggesting social distance.",3,"The tweet presents a biased evaluation of facts with sarcasm and exaggeration, suggesting plagiarism without evidence.",subtle_liberal
217,55,gpt-4o-2024-08-06,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",8,2026-03-18 18:13:16,20260318_1801,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
221,56,gpt-4o-2024-08-06,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,8,2026-03-18 18:13:35,20260318_1801,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
225,57,gpt-4o-2024-08-06,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",9,2026-03-18 18:13:56,20260318_1801,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,2,Shows support for a candidate (Donald Trump) without mentioning undemocratic practices.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
229,58,gpt-4o-2024-08-06,reply,@highbrow_nobrow @AccountableGOP Deflect &amp; Deny. That should be the new MAGA motto.,11,2026-03-18 18:14:14,20260318_1801,2,Partisan name-calling with 'MAGA' and emotional language with 'Deflect & Deny'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Partisan name-calling with 'MAGA' reduces trust.,1,No general social distrust is evident.,2,Partisan name-calling with 'MAGA' increases social distance.,1,No biased evaluation of politicized facts is evident.,subtle_liberal
