annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
179,45,gpt-4o-2024-08-06,reply,"@Orangadan1 @iamharaldur One can both believe in socialism and be resistant to change (conservative). The two are separate considerations. The Nazis were highly conservative, they hated the changes they saw in German society and wanted to wind back the clock.",8,2026-03-18 18:09:18,20260318_1801,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No language indicating social distance or related factors present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
183,46,gpt-4o-2024-08-06,reply,"@MTGrepp NIKKI  SAYS';  TRUMP DOESN'T QUALIFY FOR PRESIDENT,' BUT SHE DOESN'T  CARE ABOUT AMERICA PEOPLE  SHE CARE ABOUT HER JOB.SAME ALL GOP TRUMP'S  SLAVES. SO SHE IS VOTING FOR SOMEONE  DOESN'T  QUALIFY. THIS IS GREAT . https://t.co/FJ3JrirnB5",18,2026-03-18 18:09:48,20260318_1801,3,Partisan name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,1,No support for partisan violence is expressed.,2,Shows support for undemocratic candidates ('SHE IS VOTING FOR SOMEONE DOESN'T QUALIFY').,3,"Partisan name-calling and emotion/exaggeration ('TRUMP'S SLAVES', 'SHE DOESN'T CARE ABOUT AMERICA PEOPLE').",3,"Partisan name-calling and emotion/exaggeration ('TRUMP'S SLAVES', 'SHE DOESN'T CARE ABOUT AMERICA PEOPLE').",2,Terms that increase distrust ('TRUMP'S SLAVES').,2,Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,extreme_dem
187,47,gpt-4o-2024-08-06,reply,@Concern70732755 You are just making things up to suit your incredible conservative bias.,11,2026-03-18 18:10:20,20260318_1801,2,"The tweet accuses the user of having a 'conservative bias', which implies partisan animosity.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship in the tweet.,2,The accusation of 'making things up' suggests a level of social distrust.,1,There is no language that increases social distance in the tweet.,2,The tweet suggests a biased evaluation by accusing the user of 'making things up' due to 'conservative bias'.,extreme_dem
191,48,gpt-4o-2024-08-06,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues &amp; uncontrolled pathologies. He IS running for #USA president! #democracy",18,2026-03-18 18:10:53,20260318_1801,3,"Partisan name-calling ('cult', 'propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",2,"Emotion/exaggeration ('unhinged', 'mental health issues') but no direct support for undemocratic practices.",2,"Emotion/exaggeration ('unhinged', 'mental health issues') but no support for partisan violence.",1,Does not show support for undemocratic candidates.,3,"Name-calling ('cult', 'propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",3,"Name-calling ('cult', 'propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",2,"Terms that increase distrust ('cult', 'propaganda') but no events that damage communities.",2,"Emotion/exaggeration ('unhinged', 'mental health issues') but no biased evaluation of politicized facts.",extreme_dem
195,49,gpt-4o-2024-08-06,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,9,2026-03-18 18:11:14,20260318_1801,2,The tweet includes emotion or exaggeration with the use of laughing emojis.,1,There is no support for undemocratic practices or related name-calling/emotion.,1,There is no support for partisan violence or related name-calling/emotion.,1,There is no support for undemocratic candidates or related name-calling/emotion.,1,There is no opposition to bipartisanship or related name-calling/emotion.,1,There is no social distrust or related name-calling/emotion.,1,There is no social distance or related name-calling/emotion.,1,There is no biased evaluation of politicized facts or related name-calling/emotion.,extreme_dem
199,50,gpt-4o-2024-08-06,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",17,2026-03-18 18:11:38,20260318_1801,3,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', and emotional language with 'must go'.",2,Partisan name-calling with 'HAMAS wing' and 'MAGA wing'.,2,Partisan name-calling with 'HAMAS wing' and 'MAGA wing'.,1,No support for undemocratic candidates is shown.,3,"Name-calling with 'HAMAS wing' and 'MAGA wing', and emotional language with 'must go'.",3,"Name-calling with 'HAMAS wing' and 'MAGA wing', and emotional language with 'must go'.",2,Terms like 'HAMAS wing' and 'MAGA wing' increase distrust and distance.,1,No biased evaluation of politicized facts is present.,extreme_dem
203,51,gpt-4o-2024-08-06,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",12,2026-03-18 18:12:02,20260318_1801,2,The term 'cult' implies emotion or exaggeration.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,"The term 'cult' reduces trust, indicating opposition to bipartisanship.",2,"The term 'cult' reduces trust, indicating social distrust.",2,The term 'cult' increases social distance by implying distrust.,1,No biased evaluation of politicized facts is present.,extreme_dem
207,52,gpt-4o-2024-08-06,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",13,2026-03-18 18:12:23,20260318_1801,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,1,No biased evaluation of politicized facts.,extreme_dem
211,53,gpt-4o-2024-08-06,reply,@Lynnebf_2846 @RNC They are liars.,13,2026-03-18 18:12:45,20260318_1801,2,Partisan name-calling is present with 'liars'.,2,Partisan name-calling is present with 'liars'.,1,No support for partisan violence is present.,1,No support for undemocratic candidates is present.,2,Partisan name-calling is present with 'liars'.,2,Partisan name-calling is present with 'liars'.,2,Partisan name-calling is present with 'liars'.,1,No biased evaluation of politicized facts is present.,extreme_dem
215,54,gpt-4o-2024-08-06,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",15,2026-03-18 18:13:06,20260318_1801,3,The tweet includes partisan name-calling ('Plagiarism runs deep in the Dems') and emotion/exaggeration ('just keeping the tradition alive').,2,The tweet does not support undemocratic practices but includes partisan name-calling ('Plagiarism runs deep in the Dems').,1,The tweet does not show support for partisan violence or include relevant name-calling or exaggeration.,1,The tweet does not show support for undemocratic candidates.,2,The tweet includes partisan name-calling ('Plagiarism runs deep in the Dems').,2,The tweet includes partisan name-calling ('Plagiarism runs deep in the Dems').,2,The tweet includes terms that increase distrust ('Plagiarism runs deep in the Dems').,2,The tweet presents a biased evaluation of politicized facts with a partisan stance ('Plagiarism runs deep in the Dems').,extreme_dem
219,55,gpt-4o-2024-08-06,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",8,2026-03-18 18:13:26,20260318_1801,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
223,56,gpt-4o-2024-08-06,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,9,2026-03-18 18:13:47,20260318_1801,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,2,"Shows support for Donald Trump, who is considered an undemocratic candidate, but no name-calling or exaggeration.",1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No language indicating social distance or related factors present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
227,57,gpt-4o-2024-08-06,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",8,2026-03-18 18:14:05,20260318_1801,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
