annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
178,45,gpt-4o-2024-08-06,reply,"@Orangadan1 @iamharaldur One can both believe in socialism and be resistant to change (conservative). The two are separate considerations. The Nazis were highly conservative, they hated the changes they saw in German society and wanted to wind back the clock.",9,2026-03-18 18:09:12,20260318_1801,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or related name-calling/emotion.,1,The tweet does not show support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,The tweet does not oppose bipartisanship or contain related factors.,1,There is no social distrust or related factors present in the tweet.,1,The tweet does not express social distance or related factors.,2,The tweet presents a historical perspective that could be seen as a biased evaluation of politicized facts.,subtle_conserv
182,46,gpt-4o-2024-08-06,reply,"@MTGrepp NIKKI  SAYS';  TRUMP DOESN'T QUALIFY FOR PRESIDENT,' BUT SHE DOESN'T  CARE ABOUT AMERICA PEOPLE  SHE CARE ABOUT HER JOB.SAME ALL GOP TRUMP'S  SLAVES. SO SHE IS VOTING FOR SOMEONE  DOESN'T  QUALIFY. THIS IS GREAT . https://t.co/FJ3JrirnB5",17,2026-03-18 18:09:41,20260318_1801,3,Partisan name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,"Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE'), but no direct support for undemocratic practices.",1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,3,Name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,3,Name-calling ('TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,"Terms that increase distrust ('TRUMP'S SLAVES'), but no events that damage communities.",2,"Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE'), but no specific politicized facts are presented.",subtle_conserv
186,47,gpt-4o-2024-08-06,reply,@Concern70732755 You are just making things up to suit your incredible conservative bias.,10,2026-03-18 18:10:14,20260318_1801,2,"The tweet accuses the user of having a 'conservative bias', which implies emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,1,There is no opposition to bipartisanship or related name-calling.,1,There is no social distrust or related name-calling.,1,There is no social distance or related name-calling.,2,The tweet suggests a biased evaluation by accusing the user of 'making things up' due to 'conservative bias'.,subtle_conserv
190,48,gpt-4o-2024-08-06,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues &amp; uncontrolled pathologies. He IS running for #USA president! #democracy",18,2026-03-18 18:10:45,20260318_1801,3,"Partisan name-calling ('cult', 'propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",2,"Emotion/exaggeration ('unhinged', 'mental health issues') but no direct support for undemocratic practices.",1,No support for partisan violence or related language.,1,No support for undemocratic candidates is expressed.,3,"Name-calling ('cult', 'propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",3,"Name-calling ('cult', 'propaganda') and emotion/exaggeration ('unhinged', 'mental health issues').",2,"Terms that increase distrust ('cult', 'propaganda') but no events that damage communities.",3,"Partisan stance ('propaganda', 'unhinged') and emotion/exaggeration ('mental health issues').",subtle_conserv
194,49,gpt-4o-2024-08-06,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,9,2026-03-18 18:11:07,20260318_1801,2,The tweet includes emotion or exaggeration with the use of laughing emojis.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,There is no opposition to bipartisanship or related factors.,1,There is no social distrust or related factors.,1,There is no social distance or related factors.,1,There is no biased evaluation of politicized facts or related factors.,subtle_conserv
198,50,gpt-4o-2024-08-06,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",17,2026-03-18 18:11:31,20260318_1801,3,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', and emotional language suggesting animosity.",2,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', but no direct support for undemocratic practices.",2,"Partisan name-calling with 'HAMAS wing' and 'MAGA wing', but no direct support for violence.",1,No support for undemocratic candidates is evident.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,Name-calling increases social distance but lacks events that damage communities.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
202,51,gpt-4o-2024-08-06,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",12,2026-03-18 18:11:51,20260318_1801,2,The term 'cult' is an emotional exaggeration and implies strong dislike for opposing partisans.,1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,2,The term 'cult' reduces trust and implies opposition to bipartisanship.,2,The term 'cult' reduces trust and implies social distrust.,2,The term 'cult' increases social distance by implying prejudice.,1,There is no biased evaluation of politicized facts or related exaggeration.,subtle_conserv
206,52,gpt-4o-2024-08-06,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",13,2026-03-18 18:12:18,20260318_1801,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and '#Hypocrite'.,1,No biased evaluation of politicized facts.,subtle_conserv
210,53,gpt-4o-2024-08-06,reply,@Lynnebf_2846 @RNC They are liars.,13,2026-03-18 18:12:40,20260318_1801,2,The tweet includes partisan name-calling by labeling the opposing group as 'liars'.,2,"The tweet includes partisan name-calling, but does not show support for undemocratic practices.",1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,2,"The tweet includes name-calling, which reduces trust and opposes bipartisanship.",2,"The tweet includes name-calling, which reduces social trust.",2,The tweet includes language that increases distrust and distance by calling them 'liars'.,1,There is no biased evaluation of politicized facts or related language.,subtle_conserv
214,54,gpt-4o-2024-08-06,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",14,2026-03-18 18:13:00,20260318_1801,2,"The tweet uses sarcasm and implies negative traits about Democrats, suggesting dislike.",2,The tweet implies negative traits about Democrats but does not support undemocratic practices.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates.,2,"The tweet uses sarcasm and implies distrust, reducing trust in cross-partisan collaboration.",2,"The tweet implies distrust towards Democrats, suggesting social distrust.",2,"The tweet implies distrust and prejudice against Democrats, increasing social distance.",2,The tweet presents a partisan stance on the issue of plagiarism and political platforms.,subtle_conserv
218,55,gpt-4o-2024-08-06,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",8,2026-03-18 18:13:21,20260318_1801,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
