row_id,date,post_type,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
135,2024-11-08,tweet,en,3885,281,32,11,0,"Biden and Trump finish their lunch discussing the transfer of power and shake hands. 

Biden gets up to leave. 

Trump turns and says “Joe, why didn’t those 19 million people that voted for you vote for Kamala?” https://t.co/r27oYt29a4",[],1854929105646764288,False,False,https://twitter.com/SoundDobad/status/1854929105646764262,"""{'id': 1456655798671654912, 'id_str': '1456655798671654912', 'url': 'https://twitter.com/Sound Dobad', 'username': 'Sound Dobad', 'rawDescription': 'United States Secretary of Poasting', 'created': datetime.datetime(2021, 11, 5, 16, 18, 28, tzinfo=datetime.timezone.utc), 'followersCount': 3907, 'friendsCount': 1248, 'statusesCount': 19252, 'favouritesCount': 72075, 'listedCount': 40, 'mediaCount': 7502, 'location': 'Great Value Silence Dogood ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1804668838664916992/jmU6yd9K_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Biden and Trump finish their lunch discussing the transfer of power and shake hands. 

Biden gets up to leave. 

Trump turns and says “Joe, why didn’t those 19 million people that voted for you vote for Kamala?” https://t.co/r27oYt29a4",,,stratified_engagement,2026-02-16 15:30:39.137595
136,2024-11-03,reply,en,7,4,1,0,0,...to blockwalk and campaign for Democrats up and down the ballot! We must continue fighting for reproductive rights and undo the damage that MAGA extremists have done in that field. https://t.co/gTMWQLZ5hj,[],1853067435919785984,False,False,https://twitter.com/SherylCole1/status/1853067435919786055,"""{'id': 423453828, 'id_str': '423453828', 'url': 'https://twitter.com/Sheryl Cole', 'username': 'Sheryl Cole', 'rawDescription': 'State Representative for HD46 in the #txlege. First Black woman elected to Austin City Council. Proud mother of three boys and advocate for the vulnerable.', 'created': datetime.datetime(2011, 11, 28, 14, 43, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5378, 'friendsCount': 1346, 'statusesCount': 3794, 'favouritesCount': 3270, 'listedCount': 182, 'mediaCount': 412, 'location': 'Austin, Texas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1854859984888012800/2JXYhrpm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",...to blockwalk and campaign for Democrats up and down the ballot! We must continue fighting for reproductive rights and undo the damage that MAGA extremists have done in that field. https://t.co/gTMWQLZ5hj,SherylCole1,,stratified_engagement,2026-02-16 15:30:39.137595
137,2024-11-06,tweet,en,936,473,260,48,0,"A second term by Donald Trump as President of the United States poses a major threat to human rights.

His pledges during his 2024 campaign raise greater cause for concern in a second term, both domestically and internationally. https://t.co/vWVqm9fkwN",[],1854144404446920704,False,False,https://twitter.com/hrw/status/1854144404446920784,"""{'id': 14700316, 'id_str': '14700316', 'url': 'https://twitter.com/Human Rights Watch', 'username': 'Human Rights Watch', 'rawDescription': 'Exposing #HumanRights abuses around the world \u2014 join us to help end them! Staff: https://t.co/2JflyBeYHI HRW Social Media: https://t.co/AIpbUxDqR4', 'created': datetime.datetime(2008, 5, 8, 13, 42, 20, tzinfo=datetime.timezone.utc), 'followersCount': 5033751, 'friendsCount': 20528, 'statusesCount': 145393, 'favouritesCount': 20586, 'listedCount': 23033, 'mediaCount': 24425, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1448633318665228290/F1ijVomv_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","A second term by Donald Trump as President of the United States poses a major threat to human rights.

His pledges during his 2024 campaign raise greater cause for concern in a second term, both domestically and internationally. https://t.co/vWVqm9fkwN",,,stratified_engagement,2026-02-16 15:30:39.137595
138,2024-11-07,tweet,en,30689,3767,329,42,0,"BREAKING: 

President Trump earned more votes in 2024 than Biden “won.”

Biden 2020: 🟦 3,458,229
Trump 2024: 🟥 3,480,718

There are still thousands of outstanding Republican votes. 

This was a decisive victory.",[],1854640589058588928,False,False,https://twitter.com/ScottPresler/status/1854640589058588855,"""{'id': 931286316, 'id_str': '931286316', 'url': 'https://twitter.com/ThePersistence', 'username': 'ThePersistence', 'rawDescription': 'I helped defeat Hillary, Kamala, & organized the Baltimore cleanup. We delivered Pennsylvania for President Trump. Check out \u27a1\ufe0f @EarlyVoteAction MAGA \ud83e\udd1d MAHA', 'created': datetime.datetime(2012, 11, 7, 5, 23, 7, tzinfo=datetime.timezone.utc), 'followersCount': 2057770, 'friendsCount': 59524, 'statusesCount': 137156, 'favouritesCount': 530915, 'listedCount': 4586, 'mediaCount': 15443, 'location': 'Make Kindness Cool Again', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1321124227215491072/pIC0lG5M_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","BREAKING: 

President Trump earned more votes in 2024 than Biden “won.”

Biden 2020: 🟦 3,458,229
Trump 2024: 🟥 3,480,718

There are still thousands of outstanding Republican votes. 

This was a decisive victory.",,,stratified_engagement,2026-02-16 15:30:39.137595
139,2024-11-09,tweet,en,129128,12928,369,1019,0,now that nara smith and her ken doll are exposed as trump supporters maybe yall will stop gaslighting feminists who bring up how this tradwife content is conservative propaganda,[],1855382883940048896,False,False,https://twitter.com/lesbeyonsay/status/1855382883940049001,"""{'id': 1359878766206595072, 'id_str': '1359878766206595072', 'url': 'https://twitter.com/Tayonc\u00e9 Defense Attorney wanted to survive', 'username': 'Tayonc\u00e9 Defense Attorney wanted to survive', 'rawDescription': 'OLD HABITS DIE SCREAMING \ud83d\udc1d\ud83d\udc9c @anotherlikemih alt acc', 'created': datetime.datetime(2021, 2, 11, 14, 56, 5, tzinfo=datetime.timezone.utc), 'followersCount': 10748, 'friendsCount': 3554, 'statusesCount': 104877, 'favouritesCount': 303703, 'listedCount': 41, 'mediaCount': 4878, 'location': \""other people's business \"", 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1773289971232751618/6ro23yO5_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",now that nara smith and her ken doll are exposed as trump supporters maybe yall will stop gaslighting feminists who bring up how this tradwife content is conservative propaganda,,,stratified_engagement,2026-02-16 15:30:39.137595
140,2024-11-08,tweet,en,15388,2595,2349,212,0,"Bakari Sellers on CNN says he wants Joe Biden to nominate Kamala Harris to SCOTUS, a woman the country just rejected. He says he wants to make Republicans go ""crazy"" and stir up ""chaos."" 

Not gonna happen. These people are just bitter. But remember this moment. https://t.co/H3ntOTtSb4",[],1854928660052259072,False,False,https://twitter.com/charliekirk11/status/1854928660052258979,"""{'id': 292929271, 'id_str': '292929271', 'url': 'https://twitter.com/Charlie Kirk', 'username': 'Charlie Kirk', 'rawDescription': 'Founder & CEO: @TPUSA + @TPAction_ \u2022 Host: The Charlie Kirk Show \u2022 Click the link below to subscribe \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2011, 5, 4, 13, 37, 25, tzinfo=datetime.timezone.utc), 'followersCount': 4052145, 'friendsCount': 186927, 'statusesCount': 65515, 'favouritesCount': 35292, 'listedCount': 9707, 'mediaCount': 9433, 'location': 'Phoenix, AZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1819144572179828740/z3ZuWW2J_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Bakari Sellers on CNN says he wants Joe Biden to nominate Kamala Harris to SCOTUS, a woman the country just rejected. He says he wants to make Republicans go ""crazy"" and stir up ""chaos."" 

Not gonna happen. These people are just bitter. But remember this moment. https://t.co/H3ntOTtSb4",,,stratified_engagement,2026-02-16 15:30:39.137595
141,2024-11-04,tweet,en,89,16,146,4,0,"Here’s the track record of Des Moines Register pollster Ann Selzer, who released a poll last night showing Kamala Harris now leading Donald Trump in deep-red Iowa. The poll results are on the left, and the actual outcomes are on the right. She was wrong once in 2018. She might be https://t.co/ZlCPlJ79FX",[],1853234546126282752,False,False,https://twitter.com/simonateba/status/1853234546126282827,"""{'id': 130003441, 'id_str': '130003441', 'url': 'https://twitter.com/Simon Ateba', 'username': 'Simon Ateba', 'rawDescription': 'Chief White House Correspondent at Today News Africa in Washington, D.C. Get the latest White House updates! Turn on notifications for my posts! #WhiteHouse', 'created': datetime.datetime(2010, 4, 6, 1, 33, 23, tzinfo=datetime.timezone.utc), 'followersCount': 612164, 'friendsCount': 471, 'statusesCount': 18523, 'favouritesCount': 1697, 'listedCount': 1796, 'mediaCount': 13164, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589885579331780608/oaiNs7c3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Here’s the track record of Des Moines Register pollster Ann Selzer, who released a poll last night showing Kamala Harris now leading Donald Trump in deep-red Iowa. The poll results are on the left, and the actual outcomes are on the right. She was wrong once in 2018. She might be https://t.co/ZlCPlJ79FX",,,stratified_engagement,2026-02-16 15:30:39.137595
142,2024-11-08,tweet,en,2024,169,240,29,0,Biden's outgoing speech is ironically his best speech on record.  https://t.co/hq8TPL8act,[],1854693525738471680,False,False,https://twitter.com/TaraBull808/status/1854693525738471576,"""{'id': 1374968033265864706, 'id_str': '1374968033265864706', 'url': 'https://twitter.com/TaraBull', 'username': 'TaraBull', 'rawDescription': \""#SpacesHost | Truth Slayer | \u2197\ufe0f I follow all Subscribers \u2022 Let's end the establishment media \u2022 \u029f\u026a\ua731\u1d1b\u1d07\u0274 \u1d21\u026a\u1d1b\u029c \u1d04\u1d1c\u0280\u026a\u1d0f\ua731\u026a\u1d1b\u028f. \ua731\u1d18\u1d07\u1d00\u1d0b \u1d21\u026a\u1d1b\u029c \u029c\u1d0f\u0274\u1d07\ua731\u1d1b\u028f. \u1d00\u1d04\u1d1b \u1d21\u026a\u1d1b\u029c \u026a\u0274\u1d1b\u1d07\u0262\u0280\u026a\u1d1b\u028f.\"", 'created': datetime.datetime(2021, 3, 25, 6, 15, 6, tzinfo=datetime.timezone.utc), 'followersCount': 1059611, 'friendsCount': 22508, 'statusesCount': 77443, 'favouritesCount': 140475, 'listedCount': 3079, 'mediaCount': 16488, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1575977223797952512/lDUcgkJy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Biden's outgoing speech is ironically his best speech on record.  https://t.co/hq8TPL8act,,,stratified_engagement,2026-02-16 15:30:39.137595
143,2024-11-10,tweet,en,940,232,50,11,0,This is Biden's legacy. How strange Ukrainians don't appreciate it https://t.co/qBsUNEV8NY,[],1855658477542052096,False,False,https://twitter.com/KateGoesTech/status/1855658477542052076,"""{'id': 4362709155, 'id_str': '4362709155', 'url': 'https://twitter.com/Kate Levchuk \ud83c\uddfa\ud83c\udde6\ud83c\uddf5\ud83c\uddf1\ud83c\udff4\\U000e0067\\U000e0062\\U000e0065\\U000e006e\\U000e0067\\U000e007f', 'username': 'Kate Levchuk \ud83c\uddfa\ud83c\udde6\ud83c\uddf5\ud83c\uddf1\ud83c\udff4\\U000e0067\\U000e0062\\U000e0065\\U000e006e\\U000e0067\\U000e007f', 'rawDescription': 'Londoner from Odesa \u2764 Transhumanist, Progressive Conservative & an Aspiring Wallfacer. I Fight for Humanity & Train a \ud83c\uddfa\ud83c\udde6 Fighter Squirrel \ud83d\udc3f\ufe0f', 'created': datetime.datetime(2015, 12, 3, 15, 54, 52, tzinfo=datetime.timezone.utc), 'followersCount': 49509, 'friendsCount': 1537, 'statusesCount': 21568, 'favouritesCount': 50794, 'listedCount': 453, 'mediaCount': 5687, 'location': 'London, UK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1853864283508969472/kTW3hz-w_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",This is Biden's legacy. How strange Ukrainians don't appreciate it https://t.co/qBsUNEV8NY,,,stratified_engagement,2026-02-16 15:30:39.137595
144,2024-11-08,tweet,en,9637,1117,19752,443,0,"🚨BREAKING:

Taylor Swift said she's moving to Europe, if Donald Trump becomes President.

Do you care if she leaves the Country?

A.   YES
B.    NO https://t.co/tr9Lxvl4Jy",[],1855005716152570368,False,False,https://twitter.com/MelaniaTrumpo/status/1855005716152570245,"""{'id': 1749888050878976001, 'id_str': '1749888050878976001', 'url': 'https://twitter.com/MELANIA TRUMP - PARODY', 'username': 'MELANIA TRUMP - PARODY', 'rawDescription': 'Melania Trump ( Parody ) Fan Page .  My Husband is 47th President of the United States of America \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2024, 1, 23, 20, 13, 25, tzinfo=datetime.timezone.utc), 'followersCount': 113317, 'friendsCount': 10, 'statusesCount': 1981, 'favouritesCount': 4596, 'listedCount': 35, 'mediaCount': 1000, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1813659859318910976/Ct5iBFCU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","🚨BREAKING:

Taylor Swift said she's moving to Europe, if Donald Trump becomes President.

Do you care if she leaves the Country?

A.   YES
B.    NO https://t.co/tr9Lxvl4Jy",,,stratified_engagement,2026-02-16 15:30:39.137595
145,2024-11-03,tweet,en,21,8,0,0,0,"Former business partners, staffers, and military generals all agree—Donald Trump only cares about himself. https://t.co/OLiu2f9sW9",[],1853178859300007936,False,False,https://twitter.com/CAPAction/status/1853178859300008039,"""{'id': 15554922, 'id_str': '15554922', 'url': 'https://twitter.com/CAP Action', 'username': 'CAP Action', 'rawDescription': 'Holding our leaders accountable and fighting alongside @Amprog to improve the lives of all Americans through bold, progressive policies.', 'created': datetime.datetime(2008, 7, 23, 3, 36, 34, tzinfo=datetime.timezone.utc), 'followersCount': 91096, 'friendsCount': 7286, 'statusesCount': 92223, 'favouritesCount': 3938, 'listedCount': 2202, 'mediaCount': 15097, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1808188014964756480/J_dwKl_-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Former business partners, staffers, and military generals all agree—Donald Trump only cares about himself. https://t.co/OLiu2f9sW9",,,stratified_engagement,2026-02-16 15:30:39.137595
146,2024-11-10,quote,en,9080,3355,616,367,0,When Donald Trump sees this tweet: https://t.co/RnDb8gmN0G,[],1855603198783840512,False,True,https://twitter.com/saniology/status/1855603198783840335,"""{'id': 474336510, 'id_str': '474336510', 'url': 'https://twitter.com/Sanruk Musa\u2728\ud83c\udfd6', 'username': 'Sanruk Musa\u2728\ud83c\udfd6', 'rawDescription': 'Slave of Allah | Aspiring Politician | \ud83c\udff8 |Forex | \u0627\u0644\u0644\u064e\u0651\u0647\u064f\u0645\u064e\u0651 \u0625\u0650\u0646\u0650\u0651\u0646\u0627 \u0646\u064e\u0633\u0652\u0623\u064e\u0644\u064f\u0643\u064e \u0627\u0644\u0652\u0639\u064e\u0627\u0641\u0650\u064a\u064e\u0629\u064e | 2:286| 65:3| @Manutd | Power System Engineer | MIAENG', 'created': datetime.datetime(2012, 1, 25, 22, 4, 23, tzinfo=datetime.timezone.utc), 'followersCount': 24630, 'friendsCount': 11141, 'statusesCount': 156091, 'favouritesCount': 286637, 'listedCount': 12, 'mediaCount': 3900, 'location': 'Abuja | Kaduna', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1705324669790748672/pxUOqpZ8_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",When Donald Trump sees this tweet: https://t.co/RnDb8gmN0G,,,stratified_engagement,2026-02-16 15:30:39.137595
147,2024-11-07,tweet,en,3608,933,131,35,0,"It’s been 36 hours since Trump won the election.

Hamas is already calling for an end to the war. 

Moderna has executives stepping down from their positions. 

Zelensky knows that the ATM is now shut down. 

Look at all of the good that Donald Trump is already doing.",[],1854536130982531584,False,False,https://twitter.com/AmericaPapaBear/status/1854536130982531513,"""{'id': 1699573975385550848, 'id_str': '1699573975385550848', 'url': 'https://twitter.com/AmericanPapaBear', 'username': 'AmericanPapaBear', 'rawDescription': 'Just a typical American Dad. #MAGA AMERICA FIRST!\ud83c\uddfa\ud83c\uddf8 Trumper to the end! Pro 1A/2A HAPPILY MARRIED! \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2023, 9, 7, 0, 3, 18, tzinfo=datetime.timezone.utc), 'followersCount': 116381, 'friendsCount': 18558, 'statusesCount': 74992, 'favouritesCount': 30058, 'listedCount': 340, 'mediaCount': 2524, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1842222352043532288/NlG5LH0T_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","It’s been 36 hours since Trump won the election.

Hamas is already calling for an end to the war. 

Moderna has executives stepping down from their positions. 

Zelensky knows that the ATM is now shut down. 

Look at all of the good that Donald Trump is already doing.",,,stratified_engagement,2026-02-16 15:30:39.137595
