row_id,post_type,text,keyword_category,hashtags,like_count,date
146,quote,Gov. Ventura is right!!! People who are jealous of a person who is doing good for themselves and their communities should not be shamed or lied upon by anyone who served as well. JD Vance is just as sleazy as Trump. Wait until Trump tries to hang him!!!,republican,[],0,2024-08-11
147,tweet,"#CouchVance gives a very #Weird interview about being bullied by a guy MAGA calls #TamponTim 🤣🤣🤣🤣

#VanceIsSoft
#GOPathetic 

Vance looks to turn tables on Walz: He’s the one being ‘weird’

https://t.co/dO5G1Wf3gt",republican,"""[{'indices': [0, 11], 'text': 'CouchVance'}, {'indices': [25, 31], 'text': 'Weird'}, {'indices': [82, 92], 'text': 'TamponTim'}, {'indices': [99, 111], 'text': 'VanceIsSoft'}, {'indices': [112, 123], 'text': 'GOPathetic'}]""",2,2024-08-12
148,reply,@jackunheard @GOP And Pedophiles,republican,[],0,2024-08-08
149,tweet,"https://t.co/6EUjToWXp9
I think Republicans/MAGA are weird!",republican,[],0,2024-08-12
150,reply,@iamnot_elon 1. Donald Trump,republican,[],1,2024-08-12
151,quote,"Trump will be president inshallah
#Trump2024 
#Joinjoinforce47
#Presidenttrump",republican,"""[{'indices': [34, 44], 'text': 'Trump2024'}, {'indices': [46, 62], 'text': 'Joinjoinforce47'}, {'indices': [63, 78], 'text': 'Presidenttrump'}]""",1,2024-08-18
152,reply,"@MAGA_Montgomery Yes, the place for Mike Pence should be prison.",republican,[],0,2024-08-19
153,quote,And again #Trump2024 👇🏿 https://t.co/QGLO6hPV9m,republican,"""[{'indices': [10, 20], 'text': 'Trump2024'}]""",0,2024-08-14
154,tweet,"https://t.co/RCXLPrcZn6

Chris Rufo called City Journal the ""highest quality conservative journal in the United States"".",republican,[],0,2024-08-14
155,tweet,"Dude, you’ve probably heard Donald Trump’s name said more times in one year…

Than your own name, throughout the entirety of your existence.

Do you know how crazy that sounds???

DO YOU KNOW HOW CRAZY THAT SOUNDS????",republican,[],1,2024-08-14
156,tweet,"Full Stop: Donald Trump is a threat to Democracy, the nation, and every nation that enjoys similar freedoms to the United States.  

I can’t wait for this research to come out. https://t.co/9Cksdna4wG",republican,[],1,2024-08-12
157,reply,"@ValentinoUK @carlbildt Maybe

And you buy the ridiculous idea that the 'super powerful deep state' allowed an outsider enemy (Trump 🤣) to run for President through the GOP, to become President... and destroy the system!!!

🤣🙄. Either the 'deep state' narrative is b...hit, OR Trump is DS tool 😲",republican,[],0,2024-08-08
158,reply,"@amvetsupport I believe MAGA should be designated a terrorist organization.  They're armed, ignorant, full of hate &amp; dangerous to a free society.  The assassination attempt on Pelosi by a Trumper is a good example.  This is what's happening in the UK, &amp; the right wing is headed for trouble.",republican,[],1,2024-08-17
159,quote,"🤯🤯 HOLY SH**!!! The @hodgetwins just donated over $27k to the Trump Campaign!!
MAKE THIS BLOW UP!!!!
#MAGA #TRUMP2024",republican,"""[{'indices': [101, 106], 'text': 'MAGA'}, {'indices': [107, 117], 'text': 'TRUMP2024'}]""",0,2024-08-13
160,reply,"@GOP_is_Gutless ⚡️I’ll follow you if you will follow me ⚡️

           🇺🇸 @thebluestcollar 🇺🇸

🦅 87 days until one of the most , if not the most , important elections in our great countries history. We must fight harder today than we did yesterday and every day going forward 🦅

#PatriotsUnite",republican,"""[{'indices': [279, 293], 'text': 'PatriotsUnite'}]""",3,2024-08-09
161,reply,"@p_pierpoint @deniseparashac @ShercoSherrill @LippyJimmy @NoreneD39766667 @perrigoat @PattiKimble @kim_f86 @MaryBittel @AnneArm60121219 @CaraDaw82269102 @GammaRae206 @fab4screamie @jill_hope @allensj18 @MdotA270 @KYcitified @RestlessNews @dorismelmore1 @Yur_BEST_friend @GlennVotesBlue @ChristyChambe77 @MaryBittel1 @YourGrowFriend @Suzulee33 @JLHerms @BalueCat @VeronicaJuliaC @digitalgypsie @MsVernestyne @LeahTat56203499 @Scottc3po187 @JoanieReb @GOP @co_rapunzel4 @kjoerwin @MtnMD @SpeakerJohnson @LeaderMcConnell @LindseyGrahamSC @MSNBC @DeadlineWH @SRuhle @JoyAnnReid @KatiePhang @WagnerTonight @SymoneDSanders @AliciaMenendez @MichaelSteele @POTUS That’s so sweet GG thanks for the blessing but also for this image, a sweet child at (school:library?) kissing a passage in a book, while a 💙shaped cloud floats by, great find!",republican,[],3,2024-08-21
162,reply,@GOP America is #1 in bringing down inflation. Y’all voted against the bill to lower inflation. Why? So you could complain about inflation,republican,[],5,2024-08-21
163,reply,@TonerousHyus @do_whats_rite @MikeSington No but according to the conservative Republicans men and woman can’t be in the same bathroom. If he was a Dem they would label him as a predator.,republican,[],0,2024-08-15
164,reply,@TRUMP_ARMY_ American values or MAGA values? There is a big difference.,republican,[],0,2024-08-08
165,reply,"@TheDemocrats @AndyBeshearKY calling for violence against @JDVance family! @GOP @realDonaldTrump They never change. Hopefully, what they wish on others happens to them! https://t.co/4lnuyVrU28",republican,[],0,2024-08-21
166,reply,@mjfree They are freaking DESPERATE. The GOP is in freefall! #HarrisWalz2024 #GOPisDesperate #TrumpIsDone,republican,"""[{'indices': [61, 76], 'text': 'HarrisWalz2024'}, {'indices': [77, 92], 'text': 'GOPisDesperate'}, {'indices': [93, 105], 'text': 'TrumpIsDone'}]""",1,2024-08-19
167,reply,"@GOP should be getting Red State governors to pass laws allowing only paper ballots for voting and State ID required to do so.

Sooner than later.",republican,[],0,2024-08-09
168,tweet,"Donald Trump Has Nothing Else - Vanity Fair
Except the 2020 election &amp; racist taunts. https://t.co/AfYByuRPLq",republican,[],0,2024-08-05
169,reply,"@highbrow_nobrow @atrupar Oh no, the J6 people peacefully entered the capital, uninvited and beat police without mercy, so obviously there was no break in (said MAGA)",republican,[],0,2024-08-11
170,reply,"@MajorCBS When will CBS shine a light on Donald Trump's incoherent ramblings. If Biden talked like him, you would break into regular programming to cover it. Trump can't complete sentences,  says outrageous things and you don't challenge him.",republican,[],1,2024-08-09
171,reply,"@ZaraSpake @elvisofdallas @GenoVeno73 Yeah thank god you replaced those conservative warhawks with even crazier, further right Christian nationalist warhawks.

You really did the country a solid.",republican,[],4,2024-08-05
172,reply,"@tribelaw Conservative?   😂😂😂😂

Left wing idiots are not allowed to define conservatives.",republican,[],1,2024-08-19
173,reply,@FoxNews I personally think it is great that all of the GOP women in Congress are stripping down and I expect the same from my news casters. I would love to see my news babes in bathing suits if this is where we are going with this.,republican,[],1,2024-08-20
174,reply,@JaredRyanSears @RepMTG Wrong.  MAGA is a winner!,republican,[],1,2024-08-13
175,tweet,"If you are praying for Donald Trump, reply Amen",republican,[],0,2024-08-10
176,reply,@TaraBull808 @GovJVentura I just don't understand what's wrong with Americans. You might not like the guys personality but the country in the world we're in a better place when Donald Trump Trump was the president and they are now. This is not disputed by anyone. It's fact.,republican,[],0,2024-08-11
177,reply,"@StephenM Why does maga only talk about Trump in the shooting? There was another guy who actually died. If I were to argue in bad faith and say Dems orchestrated this attempt, I would blame the death on them. But no. Instead you maga crowd focus on a guy who got his ear grazed. Pathetic.",republican,[],0,2024-08-21
178,reply,@Scaramucci @RestPoliticsUS Nah. He's going to rely on GOP officials in red states refusing vote certification so the election gets sent to the House.,republican,[],1,2024-08-12
179,reply,@pamelamac777 @MTGrepp No. Marge wants violence. She stokes it. She lives for drama. There were plenty of police at RNC and lots of protesters.,republican,[],1,2024-08-19
180,reply,@DeanObeidallah I prefer long listening to apt people than short listening to bs from the magats's gop.,republican,[],0,2024-08-20
181,tweet,"Today’s useless topics on my ‘for you’ tab: Trump/MAGA, religion, astrology and annoying viral tweets like “what was the last food you ate”
I am not interested in any of it, that tab is absolutely not tailored to us https://t.co/tlN15OhwYb",republican,[],1,2024-08-12
182,reply,"@BriannaWu Same here, and in the US because of Trump and MAGA, even Jews, they became far right pro Trump.",republican,[],0,2024-08-12
183,tweet,"The government wanted to kill President Trump.

That's how bad it is.",republican,[],0,2024-08-12
184,quote,"Oh #nhdems you been lied to... This isn't ya girl... idk who you're gonna run against Trump but it won't be Kamabla. Bookmark this. I hope yall start asking your conservative neigh-bors for help. We will be there. But, ya gotta give up the Stockholm syndrome. None of u want this.",republican,"""[{'indices': [3, 10], 'text': 'nhdems'}]""",1,2024-08-08
185,tweet,"😂

Wait, wait, wait………

#MAGA, in all of their infinite wisdom, is now boycotting one of their 5 basic food groups?????? 

https://t.co/YgilMJ2Yv7",republican,"""[{'indices': [24, 29], 'text': 'MAGA'}]""",3,2024-08-12
186,reply,"@MTW2478 @TripperDallas Jordan Peterson level weird? Hahahaha!!!! So…highly intelligent? University professor type intellect? Hahahaha…..you’re funny! 
Can’t wait to vote Conservative!
This election can’t come fast enough!",republican,[],0,2024-08-16
187,reply,@HalSidereal @MSG_MILES @gregkellyusa No need to take anything up. Whoever the other guy is he is a disgrace for trying to smear a bother in arms like this. MAGA has infected everything. Including the Armed Forces,republican,[],1,2024-08-08
188,reply,"@BoLoudon Superman has never been,

INDICTED
ARRESTED
IMPEACHED
SET TO BE IMPRISONED

You're thinking of Lex Luthor, notorious criminal and arch enemy of Superman, always trying to get revenge.

Just like Trump!

Lex Luthor: ""Revenge is sweet!""
Donald Trump: ""I am your retribution."" https://t.co/8MCPHpCdGe",republican,[],0,2024-08-19
189,reply,"@sabin89711 @rtenews Slovakia is a far more conservative country than Ireland and people are still mocking this guy. You're taking the side of a loser, an Enoch Burke style character. It's ok to not understand the situation and put your phone down and have a cup of tea instead. https://t.co/MxNo0ISpQS",republican,[],0,2024-08-21
190,reply,"@tcoop852 @BurtonBrink @GOP @MikeMorrellGOP @nettermike @CarlHigbie @SchmittNYC @ericbolling @GOPLosAngeles @johnrich @NEWSMAX Thank you, brother. Stay safe!👍👍🚔",republican,[],0,2024-08-08
191,quote,"✅Shoulder pads
✅Shoe Lifts
✅Depends

❌Ear Muff

Ready for X!

#maga #Elon",republican,"""[{'indices': [62, 67], 'text': 'maga'}, {'indices': [68, 73], 'text': 'Elon'}]""",2,2024-08-13
192,quote,That’s Maga😡,republican,[],0,2024-08-13
193,reply,@reesetheone1 Their idjit MAGA governor doesn't help get out the vote.,republican,[],0,2024-08-20
194,reply,@GOP LMAO! Is Mexico paying for this too?,republican,[],0,2024-08-21
195,reply,@RyanAFournier Donald trump intends to deport more people then Stalin did. People cry foul of communism every time the dems do anything in power yet trump gets to commit literal genocide and your all cheering?,republican,[],0,2024-08-12
196,tweet,"Watch Live: Donald Trump Addresses Crime Under Democrats in Howell, MI https://t.co/i3yBRm6e11",republican,[],3,2024-08-20
197,reply,"@akafacehots @realDonaldTrump Trump is the voice of the people who believe in true freedom and strength. His leadership inspires hope and growth for every American.

MAGA brings us together, empowering patriots to fight for a brighter future.",republican,[],0,2024-08-18
198,reply,@GailSmithlegal @terry_truchan @NyaPfanner And it continued down. And yes Chretien was great and had far more conservative policy views then Poulieve has today.,republican,[],0,2024-08-15
199,quote,That we are the goofiest and most unserious country in the world. Fucking clowns. Conservative retards are the reason we are a laughing stock to the world,republican,[],1,2024-08-16
200,reply,"@jeanann_adams @harris_wins Both parties get the same round the clock coverage, in fact RNC was getting a lot as Trump has just been shot at.  It is not the 'media's' fault more people are watching the DNC",republican,[],1,2024-08-21
201,reply,@jules4u11 @PeterGordon53 @TrumpDailyPosts @realDonaldTrump Guess this is fake too.  Uh ohhhhh https://t.co/Jene8IvCp2,republican,[],0,2024-08-11
202,reply,"@ron_starr1947 @RealKloner @bringthekrypt @imthekrypt @iAr444 @Dark_Camus @Tomoko0333 @MahdiAlqubli @King__Kg @PalaceRiches @toattest3 @MubiVerse_ @daniel_r_w_b_y @1Mlaaa @BushMa_Ke @MAGA_Meme_Man @Taigar30131711 @ChefBigDog99 @thegodkrypt Great meme Ron, thank you. Pop the Popcorn let the fun begin taking Our Country back‼️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🤜",republican,[],4,2024-08-13
